# u v x y z
-3.842149972915649414e+00 -8.412833213806152344e-01 -3.640111714601516724e+00 -7.851845808327198029e-01 2.924852371215820312e+00
-4.223643779754638672e+00 -8.108004331588745117e-01 -4.008041232824325562e+00 -7.578879892826080322e-01 2.811290740966796875e+00
-4.616928100585937500e+00 -8.017254471778869629e-01 -4.387639313936233521e+00 -7.515417598187923431e-01 2.699008226394653320e+00
4.579089164733886719e+00 -4.555401206016540527e-01 4.385481521487236023e+00 -4.417040683329105377e-01 2.854783773422241211e+00
4.129119873046875000e+00 -4.387997984886169434e-01 3.952408000826835632e+00 -4.245485244318842888e-01 2.990967512130737305e+00
3.702785253524780273e+00 -5.375239849090576172e-01 3.535617575049400330e+00 -5.159701351076364517e-01 3.102068901062011719e+00
3.356336355209350586e+00 -4.423817098140716553e-01 3.213746353983879089e+00 -4.270083550363779068e-01 3.255113840103149414e+00
2.917654752731323242e+00 -4.341476559638977051e-01 2.794687375426292419e+00 -4.176430460065603256e-01 3.420188665390014648e+00
2.478987932205200195e+00 -4.429608881473541260e-01 2.373019166290760040e+00 -4.236282613128423691e-01 3.589956045150756836e+00
2.083526849746704102e+00 -4.836813211441040039e-01 1.990117505192756653e+00 -4.600809104740619659e-01 3.745649576187133789e+00
1.651644587516784668e+00 -5.110695362091064453e-01 1.574653536081314087e+00 -4.854630902409553528e-01 3.935713529586791992e+00
1.282744169235229492e+00 -3.888434171676635742e-01 1.227773975580930710e+00 -3.720944691449403763e-01 4.153531551361083984e+00
8.737276792526245117e-01 -3.021918535232543945e-01 8.417569138109683990e-01 -2.920630369335412979e-01 4.404594898223876953e+00
4.324933290481567383e-01 -4.698985219001770020e-01 4.208699828013777733e-01 -4.616102790459990501e-01 4.597454071044921875e+00
-8.801370859146118164e-02 -4.393385648727416992e-01 -9.645634144544601440e-02 -4.507602909579873085e-01 4.745304584503173828e+00
-3.273045122623443604e-01 -4.012776315212249756e-01 -3.345475657843053341e-01 -4.025006863521412015e-01 4.683108806610107422e+00
-9.328990578651428223e-01 -5.126474499702453613e-01 -9.026290923357009888e-01 -4.935649130493402481e-01 4.299664497375488281e+00
-1.159738302230834961e+00 -3.911970853805541992e-01 -1.120887339115142822e+00 -3.764457218348979950e-01 4.212211132049560547e+00
-1.629652619361877441e+00 -3.766402304172515869e-01 -1.569924451410770416e+00 -3.610245501622557640e-01 3.976701498031616211e+00
-2.568405389785766602e+00 -4.633749127388000488e-01 -2.466584734618663788e+00 -4.441174473613500595e-01 3.546111822128295898e+00
-2.945262432098388672e+00 -4.370160996913909912e-01 -2.829888470470905304e+00 -4.211582876741886139e-01 3.406520366668701172e+00
-3.390233278274536133e+00 -5.668032765388488770e-01 -3.243477523326873779e+00 -5.430134199559688568e-01 3.201215267181396484e+00
-3.730250597000122070e+00 -3.191708028316497803e-01 -3.588429734110832214e+00 -3.114935732446610928e-01 3.151695251464843750e+00
-4.156103134155273438e+00 -4.128560125827789307e-01 -3.989086732268333435e+00 -4.007164146751165390e-01 2.987292766571044922e+00
-4.601311206817626953e+00 -4.157581329345703125e-01 -4.419172808527946472e+00 -4.052690872922539711e-01 2.858327388763427734e+00
4.590640068054199219e+00 4.371692538261413574e-01 4.398865848779678345e+00 4.247103314846754074e-01 2.858141899108886719e+00
3.993708610534667969e+00 4.926123321056365967e-01 3.818313896656036377e+00 4.751459844410419464e-01 3.019065618515014648e+00
3.735991716384887695e+00 4.486006498336791992e-01 3.576081424951553345e+00 4.342424850910902023e-01 3.119924783706665039e+00
3.346646308898925781e+00 5.628911256790161133e-01 3.194128289818763733e+00 5.394749902188777924e-01 3.221418142318725586e+00
2.924608707427978516e+00 5.068441629409790039e-01 2.796152204275131226e+00 4.865428823977708817e-01 3.397703647613525391e+00
2.490381479263305664e+00 5.264925360679626465e-01 2.378491081297397614e+00 5.025984384119510651e-01 3.563059568405151367e+00
2.123240709304809570e+00 3.811119794845581055e-01 2.035460636019706726e+00 3.659617099910974503e-01 3.756175994873046875e+00
1.698075890541076660e+00 4.143630266189575195e-01 1.625020042061805725e+00 3.969718664884567261e-01 3.941369056701660156e+00
1.234438896179199219e+00 4.281670451164245605e-01 1.181571654975414276e+00 4.117807764559984207e-01 4.171054840087890625e+00
7.913189530372619629e-01 3.954487144947052002e-01 7.635595183819532394e-01 3.855009712278842926e-01 4.428035259246826172e+00
2.707119286060333252e-01 3.309978246688842773e-01 2.746531059965491295e-01 3.451143987476825714e-01 4.766011714935302734e+00
5.137137696146965027e-02 4.103398025035858154e-01 4.635409777984023094e-02 4.248966947197914124e-01 4.773784637451171875e+00
-3.823908269405364990e-01 3.485077321529388428e-01 -3.889633757062256336e-01 3.495371100725606084e-01 4.677578926086425781e+00
-7.783104777336120605e-01 3.421586155891418457e-01 -7.628441266715526581e-01 3.337045125663280487e-01 4.442341327667236328e+00
-1.231117486953735352e+00 3.773808777332305908e-01 -1.189599275588989258e+00 3.632636852562427521e-01 4.178275108337402344e+00
-1.682070255279541016e+00 3.551339209079742432e-01 -1.621372077614068985e+00 3.405081704258918762e-01 3.956080675125122070e+00
-2.058782100677490234e+00 2.992018461227416992e-01 -1.986160539090633392e+00 2.876455560326576233e-01 3.795517683029174805e+00
-2.421199798583984375e+00 4.736551344394683838e-01 -2.324800111353397369e+00 4.528192859143018723e-01 3.602270603179931641e+00
-3.010588884353637695e+00 4.589178562164306641e-01 -2.890828222036361694e+00 4.414504952728748322e-01 3.375280141830444336e+00
-3.385607719421386719e+00 4.349692165851593018e-01 -3.251094996929168701e+00 4.202503385022282600e-01 3.243990182876586914e+00
-3.773661375045776367e+00 4.064191877841949463e-01 -3.623748600482940674e+00 3.938523400574922562e-01 3.115114450454711914e+00
-4.165320396423339844e+00 3.395904004573822021e-01 -4.003465279936790466e+00 3.303707782179117203e-01 3.002477169036865234e+00
-4.591799736022949219e+00 4.436932802200317383e-01 -4.407312110066413879e+00 4.303751019760966301e-01 2.851519346237182617e+00
-4.538183689117431641e+00 1.163815148174762726e-02 -4.376265808939933777e+00 1.104677718831226230e-02 2.935693979263305664e+00
-4.096643924713134766e+00 5.394930951297283173e-03 -3.949460402131080627e+00 4.969769564922899008e-03 3.064679145812988281e+00
-3.762149095535278320e+00 6.162802129983901978e-02 -3.628821194171905518e+00 6.028834986500442028e-02 3.173967123031616211e+00
-3.245163917541503906e+00 -2.191663160920143127e-02 -3.134732246398925781e+00 -2.173857652815058827e-02 3.356922864913940430e+00
-2.876083850860595703e+00 -7.161809504032135010e-02 -2.780228428542613983e+00 -7.007556199096143246e-02 3.491863965988159180e+00
-2.374978542327880859e+00 -1.466246694326400757e-01 -2.296237118542194366e+00 -1.420710161328315735e-01 3.683241844177246094e+00
-2.235202550888061523e+00 9.674474596977233887e-03 -2.163112498819828033e+00 9.314788301708176732e-03 3.747716188430786133e+00
-1.630342602729797363e+00 1.127805188298225403e-01 -1.578141666948795319e+00 1.087670046836137772e-01 4.015265464782714844e+00
-1.287341237068176270e+00 7.644142210483551025e-02 -1.249247364699840546e+00 7.393488683737814426e-02 4.191205978393554688e+00
-8.692997694015502930e-01 4.474772885441780090e-02 -8.520336430519819260e-01 4.353298223577439785e-02 4.435443878173828125e+00
-4.354851543903350830e-01 1.028344966471195221e-02 -4.540876243263483047e-01 1.028934287023730576e-02 4.749845981597900391e+00
7.557759433984756470e-02 -3.400342538952827454e-03 8.511398173868656158e-02 -3.039284754777327180e-03 5.029548168182373047e+00
4.692444801330566406e-01 5.029864236712455750e-02 4.693705434910953045e-01 5.268571269698441029e-02 4.731336116790771484e+00
8.058588504791259766e-01 -3.090431354939937592e-02 7.810551058501005173e-01 -2.905633987393230200e-02 4.486012935638427734e+00
1.240608930587768555e+00 4.694397095590829849e-03 1.194670476019382477e+00 5.514806834980845451e-03 4.226440906524658203e+00
1.689641833305358887e+00 2.560343220829963684e-02 1.626702263951301575e+00 2.552389046468306333e-02 3.996275186538696289e+00
2.118903160095214844e+00 3.209778666496276855e-02 2.041607946157455444e+00 3.178298319107852876e-02 3.801495552062988281e+00
2.543818950653076172e+00 5.516969785094261169e-02 2.451856441795825958e+00 5.428277724422514439e-02 3.625162601470947266e+00
3.035564661026000977e+00 3.975011035799980164e-02 2.925127200782299042e+00 3.939408820588141680e-02 3.436943769454956055e+00
3.344949960708618164e+00 4.889460653066635132e-02 3.221521213650703430e+00 4.834709159331396222e-02 3.323822259902954102e+00
3.788865089416503906e+00 -5.080408230423927307e-02 3.645954281091690063e+00 -4.973316076211631298e-02 3.168730735778808594e+00
4.092812061309814453e+00 -3.115388378500938416e-02 3.937316268682479858e+00 -3.050883114337921143e-02 3.069207191467285156e+00
4.463999748229980469e+00 -1.203798502683639526e-02 4.295860409736633301e+00 -1.184913760516792536e-02 2.959180831909179688e+00
4.627633571624755859e+00 8.204719424247741699e-01 4.387513428926467896e+00 7.666986249387264252e-01 2.689646244049072266e+00
4.218307971954345703e+00 8.105455040931701660e-01 3.995240062475204468e+00 7.574083358049392700e-01 2.815786361694335938e+00
3.756551980972290039e+00 8.451343774795532227e-01 3.550444856286048889e+00 7.887215241789817810e-01 2.955583095550537109e+00
3.387834310531616211e+00 8.095342516899108887e-01 3.204970777034759521e+00 7.587261088192462921e-01 3.105972766876220703e+00
2.519232034683227539e+00 8.266010880470275879e-01 2.376960948109626770e+00 7.717608138918876648e-01 3.438056945800781250e+00
2.077100276947021484e+00 9.714537858963012695e-01 1.943443596363067627e+00 8.986225873231887817e-01 3.564143419265747070e+00
1.674705624580383301e+00 9.170566201210021973e-01 1.571045160293579102e+00 8.557745255529880524e-01 3.775642633438110352e+00
1.163354516029357910e+00 8.868602514266967773e-01 1.096674270927906036e+00 8.381834812462329865e-01 4.039415359497070312e+00
8.371834754943847656e-01 8.228549957275390625e-01 7.954678051173686981e-01 7.866480313241481781e-01 4.225903511047363281e+00
4.195152521133422852e-01 8.768810629844665527e-01 4.010301213711500168e-01 8.476373665034770966e-01 4.367945671081542969e+00
-9.767003357410430908e-03 7.707857489585876465e-01 -1.450267946347594261e-02 7.544408552348613739e-01 4.505485057830810547e+00
-3.129867017269134521e-01 7.524579763412475586e-01 -3.104406897909939289e-01 7.330782394856214523e-01 4.468048572540283203e+00
-9.533972144126892090e-01 8.343207836151123047e-01 -9.124868921935558319e-01 7.947409600019454956e-01 4.159214973449707031e+00
-1.330512642860412598e+00 8.271440863609313965e-01 -1.264505572617053986e+00 7.807731479406356812e-01 3.976824998855590820e+00
-1.726400136947631836e+00 7.511051893234252930e-01 -1.640753820538520813e+00 7.067306749522686005e-01 3.815069437026977539e+00
-2.084425926208496094e+00 8.691045045852661133e-01 -1.969023883342742920e+00 8.093636035919189453e-01 3.602871894836425781e+00
-2.455800771713256836e+00 7.676079869270324707e-01 -2.331556171178817749e+00 7.194060347974300385e-01 3.485458374023437500e+00
-2.804619312286376953e+00 7.789426445960998535e-01 -2.662330657243728638e+00 7.301595509052276611e-01 3.339230298995971680e+00
-3.192425966262817383e+00 8.089341521263122559e-01 -3.027474835515022278e+00 7.572659179568290710e-01 3.176040172576904297e+00
-3.604888677597045898e+00 7.982975244522094727e-01 -3.420665711164474487e+00 7.482092939317226410e-01 3.028565406799316406e+00
-4.014451980590820312e+00 7.394947409629821777e-01 -3.818079918622970581e+00 6.962527595460414886e-01 2.912371635437011719e+00
-4.616909980773925781e+00 8.401784300804138184e-01 -4.381641715764999390e+00 7.826608829200267792e-01 2.678164482116699219e+00
4.636758327484130859e+00 1.195926904678344727e+00 4.331663727760314941e+00 1.064535051584243774e+00 2.469699859619140625e+00
4.263378620147705078e+00 1.199458122253417969e+00 3.975552231073379517e+00 1.070919528603553772e+00 2.585929155349731445e+00
3.716518163681030273e+00 1.328555822372436523e+00 3.437220096588134766e+00 1.178896740078926086e+00 2.702799081802368164e+00
3.355293750762939453e+00 1.231411457061767578e+00 3.113034784793853760e+00 1.106956757605075836e+00 2.897687196731567383e+00
2.973398685455322266e+00 1.256317734718322754e+00 2.750098675489425659e+00 1.129834875464439392e+00 3.035117149353027344e+00
2.560135602951049805e+00 1.259870886802673340e+00 2.362579837441444397e+00 1.136710524559020996e+00 3.206320524215698242e+00
2.100970983505249023e+00 1.331944346427917480e+00 1.928428739309310913e+00 1.205335810780525208e+00 3.374328851699829102e+00
1.651090741157531738e+00 1.295281529426574707e+00 1.521094873547554016e+00 1.188715003430843353e+00 3.608756303787231445e+00
1.284458398818969727e+00 1.281094789505004883e+00 1.190497487783432007e+00 1.191552750766277313e+00 3.795351982116699219e+00
8.528282642364501953e-01 1.250478982925415039e+00 8.006980940699577332e-01 1.183841407299041748e+00 4.009365558624267578e+00
3.478062450885772705e-01 1.283489942550659180e+00 3.301473110914230347e-01 1.235519628971815109e+00 4.160242557525634766e+00
2.753718988969922066e-03 1.346147060394287109e+00 -1.435744343325495720e-03 1.301314692944288254e+00 4.165835857391357422e+00
-4.029365479946136475e-01 1.245091438293457031e+00 -3.910280242562294006e-01 1.197482850402593613e+00 4.165848731994628906e+00
-8.734065294265747070e-01 1.240491747856140137e+00 -8.283161185681819916e-01 1.174158208072185516e+00 4.001481533050537109e+00
-1.241389989852905273e+00 1.321177840232849121e+00 -1.158883333206176758e+00 1.230872280895709991e+00 3.794005632400512695e+00
-1.724600672721862793e+00 1.285799026489257812e+00 -1.597159534692764282e+00 1.178427845239639282e+00 3.575224161148071289e+00
-2.162338256835937500e+00 1.100124239921569824e+00 -2.018632665276527405e+00 1.008410818874835968e+00 3.461280822753906250e+00
-2.503883123397827148e+00 1.197095036506652832e+00 -2.326344937086105347e+00 1.085679709911346436e+00 3.261393070220947266e+00
-2.867591381072998047e+00 1.273791670799255371e+00 -2.656300455331802368e+00 1.144628509879112244e+00 3.066224813461303711e+00
-3.273132085800170898e+00 1.160652041435241699e+00 -3.054234668612480164e+00 1.050310470163822174e+00 2.966498374938964844e+00
-3.653541803359985352e+00 1.145914077758789062e+00 -3.415220588445663452e+00 1.035749942064285278e+00 2.830430746078491211e+00
-4.046756267547607422e+00 1.283954143524169922e+00 -3.762842684984207153e+00 1.138412922620773315e+00 2.605931997299194336e+00
-4.623258590698242188e+00 1.233162164688110352e+00 -4.318604230880737305e+00 1.091964483261108398e+00 2.445965528488159180e+00
4.640413284301757812e+00 1.574638962745666504e+00 4.259924829006195068e+00 1.337332502007484436e+00 2.214840888977050781e+00
4.042591094970703125e+00 1.730180859565734863e+00 3.671677023172378540e+00 1.471919149160385132e+00 2.324842214584350586e+00
3.792116880416870117e+00 1.680957198143005371e+00 3.447358518838882446e+00 1.443986341357231140e+00 2.453589916229248047e+00
3.191265344619750977e+00 1.672917485237121582e+00 2.890363842248916626e+00 1.454733878374099731e+00 2.701192378997802734e+00
2.760681152343750000e+00 1.648775219917297363e+00 2.496053874492645264e+00 1.447061717510223389e+00 2.900130748748779297e+00
2.391332387924194336e+00 1.633395195007324219e+00 2.159996315836906433e+00 1.446710929274559021e+00 3.076102733612060547e+00
2.044796228408813477e+00 1.596391081809997559e+00 1.850612893700599670e+00 1.430484041571617126e+00 3.261179208755493164e+00
1.639731884002685547e+00 1.763807177543640137e+00 1.479091644287109375e+00 1.599953681230545044e+00 3.377422571182250977e+00
1.285886168479919434e+00 1.654361367225646973e+00 1.176291286945343018e+00 1.528555035591125488e+00 3.611012935638427734e+00
8.477189540863037109e-01 1.690081000328063965e+00 7.894638143479824066e-01 1.594652570784091949e+00 3.796370983123779297e+00
4.125516116619110107e-01 1.662424206733703613e+00 3.907144404947757721e-01 1.595448419451713562e+00 3.955702543258666992e+00
6.286947429180145264e-02 1.598573327064514160e+00 5.692636920139193535e-02 1.543760944157838821e+00 4.036540508270263672e+00
-4.200182557106018066e-01 1.613051533699035645e+00 -4.055970264598727226e-01 1.548215046525001526e+00 3.976797103881835938e+00
-8.848855495452880859e-01 1.631183505058288574e+00 -8.314029164612293243e-01 1.537732265889644623e+00 3.807657003402709961e+00
-1.241634011268615723e+00 1.749850034713745117e+00 -1.142443619668483734e+00 1.620307534933090210e+00 3.585684061050415039e+00
-1.709749937057495117e+00 1.732943296432495117e+00 -1.550394728779792786e+00 1.569263786077499390e+00 3.356891155242919922e+00
